date,trip_year,trip_month,trip_day,weekday,n_trips,n_csl_trips,prop_lobster,all_all,csl_all,all_hook_and_line,all_spear_or_hand,all_nets,all_traps,all_unknown,all_diving,all_combined_gears,csl_spear_or_hand,csl_traps,csl_nets,csl_hook_and_line,csl_unknown,csl_diving,csl_combined_gears,year,is_sunday,max_wind_ms,mean_wind_ms,max_gust_ms,max_swh_m,mean_swh_m,population,csl_trips_per_1k,csl_lbs_per_1k,total_annual_trips,total_annual_csl,trip_share_daily,csl_trip_share_daily
2022-11-14,2022,11,14,Monday,9,6,0.666666667,1171,165,482,594,30,65,0,0,0,165,0,0,0,0,0,0,2022,0,7.877195613434097,6.684197542836246,10.3253565,1.625206,1.4528839958333333,105413,0.05691897583789476,1.5652718355421058,1637,362,0.005497861942577886,0.016574585635359115
2022-11-15,2022,11,15,Tuesday,9,0,0,707,0,165,542,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,8.733247277584367,7.987494272935515,12.031454,1.6390135,1.5738214083333333,105413,0,0,1637,362,0.005497861942577886,0
2022-11-16,2022,11,16,Wednesday,7,4,0.571428571,1019,124,463,536,20,0,0,0,0,124,0,0,0,0,0,0,2022,0,9.220514562887336,7.757245332902534,12.75157,1.571892,1.4440603375,105413,0.03794598389192984,1.176325500649825,1637,362,0.004276114844227245,0.011049723756906077
2022-11-17,2022,11,17,Thursday,6,0,0,792,0,452,330,10,0,0,0,0,0,0,0,0,0,0,0,2022,0,7.864274058957073,6.763544159213497,10.464445,1.4012614,1.2632290416666667,105413,0,0,1637,362,0.0036652412950519244,0
2022-11-18,2022,11,18,Friday,8,0,0,843,0,47,716,12,68,0,0,0,0,0,0,0,0,0,0,2022,0,9.058253632164192,8.095308122239675,12.067259,1.5783705,1.4681299375,105413,0,0,1637,362,0.004886988393402566,0
2022-11-19,2022,11,19,Saturday,6,0,0,346,0,196,113,0,37,0,0,0,0,0,0,0,0,0,0,2022,0,9.85715581937737,8.734538737652844,13.492732,1.7254453,1.5679529583333334,105413,0,0,1637,362,0.0036652412950519244,0
2022-11-20,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1,9.389336547153977,8.393820932428337,12.883237,1.6037922,1.4994690083333333,105413,0,0,1637,362,0,0
2022-11-21,2022,11,21,Monday,10,5,0.5,892,184,45,792,0,55,0,0,0,184,0,0,0,0,0,0,2022,0,10.1863424161954,8.501098544324833,13.069586,1.7265688,1.5706046458333334,105413,0.047432479864912294,1.7455152590287726,1637,362,0.006108735491753207,0.013812154696132596
2022-11-22,2022,11,22,Tuesday,7,4,0.571428571,519,104,47,472,0,0,0,0,0,104,0,0,0,0,0,0,2022,0,11.787452941408445,10.003485362961234,15.017642,2.2676184,2.0004792791666666,105413,0.03794598389192984,0.9865955811901757,1637,362,0.004276114844227245,0.011049723756906077
2022-11-23,2022,11,23,Wednesday,5,0,0,528,0,16,487,25,0,0,0,0,0,0,0,0,0,0,0,2022,0,10.021918247317215,9.352635704145786,14.4432125,1.9244404,1.8311587125,105413,0,0,1637,362,0.0030543677458766036,0
2022-11-24,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,0,8.463838263536402,7.55010175784694,11.828025,1.744796,1.5327575666666666,105413,0,0,1637,362,0,0
2022-11-25,2022,11,25,Friday,4,0,0,349,0,73,0,0,276,0,0,0,0,0,0,0,0,0,0,2022,0,7.0357442105665156,6.7327698449415365,9.962769,1.40118,1.2878706958333332,105413,0,0,1637,362,0.002443494196701283,0
2022-11-26,2022,11,26,Saturday,9,0,0,775,0,285,443,0,47,0,0,0,0,0,0,0,0,0,0,2022,0,7.01168684284378,6.2593685738271745,9.335513,1.2116852,1.1307189375,105413,0,0,1637,362,0.005497861942577886,0
2022-11-27,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1,7.806553161058276,7.142042822947093,10.751927,1.2468528,1.1698843458333332,105413,0,0,1637,362,0,0
2022-11-28,2022,11,28,Monday,7,3,0.428571429,1013,76,400,544,0,69,0,0,0,76,0,0,0,0,0,0,2022,0,8.623213779094776,7.252804515247472,11.493458,1.373265,1.2876104291666666,105413,0.02845948791894738,0.7209736939466669,1637,362,0.004276114844227245,0.008287292817679558
2022-11-29,2022,11,29,Tuesday,4,3,0.75,393,78,0,393,0,0,0,0,0,78,0,0,0,0,0,0,2022,0,8.016216526468313,7.0941400398082655,10.801848,1.5995216,1.4301751375,105413,0.02845948791894738,0.7399466858926319,1637,362,0.002443494196701283,0.008287292817679558
2022-11-30,2022,11,30,Wednesday,3,0,0,338,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,7.953308142456948,7.536415990281865,10.913735,1.4295427,1.4004672916666667,105413,0,0,1637,362,0.0018326206475259622,0
2022-12-01,2022,12,1,Thursday,7,0,0,1166,0,555,591,20,0,0,0,0,0,0,0,0,0,0,0,2022,0,8.156476680495823,7.544410953754925,11.3212,1.4687269,1.3776589125,105413,0,0,1637,362,0.004276114844227245,0
2022-12-02,2022,12,2,Friday,9,4,0.444444444,710,179,55,595,0,60,0,0,0,179,0,0,0,0,0,0,2022,0,8.101647265567605,7.655192829084586,11.295195,1.3200216,1.2726702375,105413,0.03794598389192984,1.6980827791638602,1637,362,0.005497861942577886,0.011049723756906077
2022-12-03,2022,12,3,Saturday,10,5,0.5,845,206,385,428,0,32,0,0,0,206,0,0,0,0,0,0,2022,0,8.45652460907133,6.793604667693383,11.4250765,1.5380684,1.3842968583333333,105413,0.047432479864912294,1.9542181704343868,1637,362,0.006108735491753207,0.013812154696132596
2022-12-04,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1,7.229268360548092,4.80572784965906,9.572858,1.4155201,1.2572465541666666,105413,0,0,1637,362,0,0
2022-12-05,2022,12,5,Monday,8,3,0.375,1014,102,411,513,20,70,0,0,0,102,0,0,0,0,0,0,2022,0,8.57339617677782,7.380472525361501,11.673061,1.7522222,1.6466640375,105413,0.02845948791894738,0.9676225892442109,1637,362,0.004886988393402566,0.008287292817679558
2022-12-06,2022,12,6,Tuesday,6,0,0,1235,0,0,1235,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,8.038764002139839,6.197132599387796,10.987697,1.7737497,1.6687228708333333,105413,0,0,1637,362,0.0036652412950519244,0
2022-12-07,2022,12,7,Wednesday,10,5,0.5,1253,180,455,778,20,0,0,0,0,180,0,0,0,0,0,0,2022,0,7.680752273367692,6.799074364132813,10.2950325,1.6662902,1.5990115208333333,105413,0.047432479864912294,1.7075692751368428,1637,362,0.006108735491753207,0.013812154696132596
2022-12-08,2022,12,8,Thursday,6,3,0.5,1058,29,686,352,20,0,0,0,0,29,0,0,0,0,0,0,2022,0,8.214879895239461,7.061791661756448,11.174783,1.7789971,1.6324360791666668,105413,0.02845948791894738,0.27510838321649134,1637,362,0.0036652412950519244,0.008287292817679558
2022-12-09,2022,12,9,Friday,7,3,0.428571429,861,104,6,606,10,239,0,0,0,98,6,0,0,0,0,0,2022,0,7.345990349953687,5.300649561708149,10.171571,2.3967083,2.057084175,105413,0.02845948791894738,0.9865955811901757,1637,362,0.004276114844227245,0.008287292817679558
2022-12-10,2022,12,10,Saturday,6,3,0.5,499,161,214,285,0,0,0,0,0,161,0,0,0,0,0,0,2022,0,5.460269744740511,4.1850092427183885,7.450541,1.9576677,1.8218846291666666,105413,0.02845948791894738,1.527325851650176,1637,362,0.0036652412950519244,0.008287292817679558
2022-12-11,2022,12,11,Sunday,3,0,0,596,0,510,66,20,0,0,0,0,0,0,0,0,0,0,0,2022,1,5.74498054615986,4.816906068283325,8.073728,1.6451948,1.4867210708333334,105413,0,0,1637,362,0.0018326206475259622,0
2022-12-12,2022,12,12,Monday,9,0,0,1439,0,745,626,0,68,0,0,0,0,0,0,0,0,0,0,2022,0,5.857595617504947,4.122658048339204,8.800123,1.4364493,1.3607937041666667,105413,0,0,1637,362,0.005497861942577886,0
2022-12-13,2022,12,13,Tuesday,4,0,0,327,0,84,243,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,3.682407231352057,2.994754628830417,5.8886724,1.483835,1.44248095,105413,0,0,1637,362,0.002443494196701283,0
2022-12-14,2022,12,14,Wednesday,5,0,0,1486,0,1134,322,30,0,0,0,0,0,0,0,0,0,0,0,2022,0,6.841239131955708,5.173410474600531,9.722598,1.4674008,1.3965212791666666,105413,0,0,1637,362,0.0030543677458766036,0
2022-12-15,2022,12,15,Thursday,3,0,0,332,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,7.785032933484848,6.600738186332174,10.501698,1.579588,1.5151505541666668,105413,0,0,1637,362,0.0018326206475259622,0
2022-12-16,2022,12,16,Friday,7,0,0,1245,0,493,426,20,306,0,0,0,0,0,0,0,0,0,0,2022,0,8.000540154087801,7.012330478171216,10.328684,1.58376,1.5597374125,105413,0,0,1637,362,0.004276114844227245,0
2022-12-17,2022,12,17,Saturday,4,0,0,266,0,20,220,0,26,0,0,0,0,0,0,0,0,0,0,2022,0,8.569075648367797,7.193908705777337,10.898709,1.7178332,1.6760650166666666,105413,0,0,1637,362,0.002443494196701283,0
2022-12-18,2022,12,18,Sunday,3,0,0,813,0,561,232,20,0,0,0,0,0,0,0,0,0,0,0,2022,1,8.914685839216702,7.854404227630125,11.882991,1.8673195,1.7540615041666667,105413,0,0,1637,362,0.0018326206475259622,0
2022-12-19,2022,12,19,Monday,4,0,0,333,0,14,257,0,62,0,0,0,0,0,0,0,0,0,0,2022,0,8.642669884965319,7.065267932225289,11.366821,1.6671128,1.5477743666666666,105413,0,0,1637,362,0.002443494196701283,0
2022-12-20,NA,NA,NA,Tuesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,0,8.185589114370874,7.187302492342681,11.114634,1.5237052,1.4478638833333333,105413,0,0,1637,362,0,0
2022-12-21,2022,12,21,Wednesday,4,0,0,475,0,224,251,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,8.515560615378254,7.499393056147203,11.504449,1.5289341,1.4561408875,105413,0,0,1637,362,0.002443494196701283,0
2022-12-22,2022,12,22,Thursday,3,0,0,1414,0,165,1239,10,0,0,0,0,0,0,0,0,0,0,0,2022,0,8.366430902509649,7.571635093418028,10.655974,1.5748258,1.4287776416666667,105413,0,0,1637,362,0.0018326206475259622,0
2022-12-23,2022,12,23,Friday,3,0,0,280,0,32,189,0,59,0,0,0,0,0,0,0,0,0,0,2022,0,8.325105747705608,7.235889663460804,11.124887,1.8150526,1.702359825,105413,0,0,1637,362,0.0018326206475259622,0
2022-12-24,NA,NA,NA,Saturday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,0,8.28692700115038,7.317365078556131,11.234325,1.7649645,1.6454766458333334,105413,0,0,1637,362,0,0
2022-12-25,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1,9.308907895106254,8.676500993574328,12.7151165,1.979666,1.8482979166666667,105413,0,0,1637,362,0,0
2022-12-26,2022,12,26,Monday,3,0,0,269,0,0,184,0,85,0,0,0,0,0,0,0,0,0,0,2022,0,10.847985863869154,9.713575672763842,14.528827,2.2275145,2.07949935,105413,0,0,1637,362,0.0018326206475259622,0
2022-12-27,2022,12,27,Tuesday,5,3,0.6,1460,406,411,1049,0,0,0,0,0,406,0,0,0,0,0,0,2022,0,10.315891515933076,9.017505756719618,14.0760565,2.1387546,1.9972275750000001,105413,0.02845948791894738,3.8515173650308783,1637,362,0.0030543677458766036,0.008287292817679558
2022-12-28,NA,NA,NA,Wednesday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,0,10.313207913483097,8.825409222234889,14.126081,2.1048603,1.94888115,105413,0,0,1637,362,0,0
2022-12-29,NA,NA,NA,Thursday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,0,10.068271945360499,9.316482570252255,13.420796,2.0193572,1.9103263833333333,105413,0,0,1637,362,0,0
2022-12-30,2022,12,30,Friday,5,0,0,549,0,8,211,0,330,0,0,0,0,0,0,0,0,0,0,2022,0,9.559111655570637,9.112422366616748,12.994574,1.9243145,1.8647917291666667,105413,0,0,1637,362,0.0030543677458766036,0
2022-12-31,NA,NA,NA,Saturday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,0,9.00219700197078,7.666673474877082,12.195915,1.7320361,1.5956518291666666,105413,0,0,1637,362,0,0
2023-01-01,2023,1,1,Sunday,3,0,0,262,0,58,204,0,0,0,0,0,0,0,0,0,0,0,0,2023,1,8.17089478187847,7.318332003182047,11.293831,1.5734154,1.4745608083333333,104917,0,0,2144,737,0.0013992537313432835,0
2023-01-02,2023,1,2,Monday,6,0,0,458,0,72,386,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,7.957809750789293,6.812185042614716,10.127521,1.4040986,1.3028023833333333,104917,0,0,2144,737,0.002798507462686567,0
2023-01-03,2023,1,3,Tuesday,6,3,0.5,527,130,0,527,0,0,0,0,0,130,0,0,0,0,0,0,2023,0,8.469852693054264,7.517855280293011,11.098906,1.3638439,1.3056058458333333,104917,0.028594031472497308,1.23907469714155,2144,737,0.002798507462686567,0.004070556309362279
2023-01-04,2023,1,4,Wednesday,6,3,0.5,617,90,140,477,0,0,0,0,0,90,0,0,0,0,0,0,2023,0,9.574872314683931,8.95491364496192,13.633242,1.7701466,1.6323377791666667,104917,0.028594031472497308,0.8578209441749193,2144,737,0.002798507462686567,0.004070556309362279
2023-01-05,2023,1,5,Thursday,7,0,0,447,0,145,302,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,10.349739911079084,9.427374798193068,14.091847,1.9725004,1.8134195,104917,0,0,2144,737,0.0032649253731343282,0
2023-01-06,2023,1,6,Friday,9,3,0.333333333,893,104,275,413,0,205,0,0,0,84,20,0,0,0,0,0,2023,0,10.02589940253789,9.20966222886757,14.141621,1.8783053,1.7922431041666667,104917,0.028594031472497308,0.99125975771324,2144,737,0.004197761194029851,0.004070556309362279
2023-01-07,2023,1,7,Saturday,9,4,0.444444444,650,145,68,522,0,60,0,0,0,145,0,0,0,0,0,0,2023,0,8.416229416453149,6.841917588193278,12.245584,1.6816174,1.5291829458333333,104917,0.03812537529666307,1.3820448545040365,2144,737,0.004197761194029851,0.005427408412483039
2023-01-08,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,7.893764909514529,6.925552166904664,11.239983,1.4849204,1.3620224666666667,104917,0,0,2144,737,0,0
2023-01-09,2023,1,9,Monday,9,4,0.444444444,595,156,102,436,0,57,0,0,0,156,0,0,0,0,0,0,2023,0,8.308405107204054,7.7267582709293015,11.025909,1.420062,1.3319823208333332,104917,0.03812537529666307,1.4868896365698598,2144,737,0.004197761194029851,0.005427408412483039
2023-01-10,2023,1,10,Tuesday,9,3,0.333333333,797,80,526,271,0,0,0,0,0,80,0,0,0,0,0,0,2023,0,7.335777622000057,5.454006852931719,10.312524,1.3543419,1.2246310458333334,104917,0.028594031472497308,0.7625075059332614,2144,737,0.004197761194029851,0.004070556309362279
2023-01-11,2023,1,11,Wednesday,8,0,0,603,0,208,368,0,27,0,0,0,0,0,0,0,0,0,0,2023,0,4.475277540995556,3.6998114899002466,6.7235885,1.0732262,0.9880549429166666,104917,0,0,2144,737,0.0037313432835820895,0
2023-01-12,2023,1,12,Thursday,7,5,0.714285714,587,188,86,501,0,0,0,0,0,188,0,0,0,0,0,0,2023,0,6.405627247861581,5.678595749421744,8.695895,1.0479325,1.0102499833333334,104917,0.04765671912082884,1.7918926389431646,2144,737,0.0032649253731343282,0.0067842605156037995
2023-01-13,2023,1,13,Friday,9,0,0,799,0,58,694,0,47,0,0,0,0,0,0,0,0,0,0,2023,0,8.552088274956951,7.752100875779695,11.8484125,1.4228395,1.2991872583333333,104917,0,0,2144,737,0.004197761194029851,0
2023-01-14,2023,1,14,Saturday,11,5,0.454545455,919,187,310,582,0,27,0,0,0,187,0,0,0,0,0,0,2023,0,7.818085822433439,6.185608017990094,11.166558,1.3343538,1.2825824416666667,104917,0.04765671912082884,1.7823612951189989,2144,737,0.005130597014925373,0.0067842605156037995
2023-01-15,2023,1,15,Sunday,5,0,0,355,0,214,123,0,18,0,0,0,0,0,0,0,0,0,0,2023,1,5.063280804738016,2.9927183584348347,7.395892,1.2271702,1.0319915233333334,104917,0,0,2144,737,0.0023320895522388058,0
2023-01-16,2023,1,16,Monday,7,4,0.571428571,440,123,40,357,0,43,0,0,0,123,0,0,0,0,0,0,2023,0,8.887113814041344,6.265999874181186,12.064712,1.5916296,1.1990558258333333,104917,0.03812537529666307,1.1723552903723897,2144,737,0.0032649253731343282,0.005427408412483039
2023-01-17,2023,1,17,Tuesday,6,4,0.666666667,246,107,0,223,0,23,0,0,0,107,0,0,0,0,0,0,2023,0,9.586823537916104,8.726957756763882,12.7710705,1.6872615,1.6297845499999999,104917,0.03812537529666307,1.019853789185737,2144,737,0.002798507462686567,0.005427408412483039
2023-01-18,2023,1,18,Wednesday,10,3,0.3,870,60,339,475,56,0,0,0,0,60,0,0,0,0,0,0,2023,0,8.669665039319643,7.604851832621888,12.277501000000001,1.6347541,1.4988549083333333,104917,0.028594031472497308,0.5718806294499461,2144,737,0.0046641791044776115,0.004070556309362279
2023-01-19,2023,1,19,Thursday,6,0,0,371,0,115,256,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,6.2917064339423465,5.71994768621185,8.654262,1.2186021,1.1789677083333334,104917,0,0,2144,737,0.002798507462686567,0
2023-01-20,2023,1,20,Friday,6,0,0,681,0,400,150,0,131,0,0,0,0,0,0,0,0,0,0,2023,0,7.575065128496093,6.820387052844741,10.359291,1.3829004,1.3193956791666666,104917,0,0,2144,737,0.002798507462686567,0
2023-01-21,2023,1,21,Saturday,6,5,0.833333333,454,145,60,394,0,0,0,0,0,145,0,0,0,0,0,0,2023,0,7.284809472238771,6.957889962352132,10.407213,1.3536366,1.2697450875,104917,0.04765671912082884,1.3820448545040365,2144,737,0.002798507462686567,0.0067842605156037995
2023-01-22,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,8.671903121982648,7.940823229225328,11.695186,1.4650978,1.3409120666666667,104917,0,0,2144,737,0,0
2023-01-23,2023,1,23,Monday,8,3,0.375,462,135,23,417,0,22,0,0,0,135,0,0,0,0,0,0,2023,0,9.578415273941584,8.809930809562692,12.937954,1.6280491,1.5658420041666667,104917,0.028594031472497308,1.2867314162623789,2144,737,0.0037313432835820895,0.004070556309362279
2023-01-24,2023,1,24,Tuesday,6,4,0.666666667,425,130,198,227,0,0,0,0,0,130,0,0,0,0,0,0,2023,0,9.014976170204214,7.98068371184851,12.571955,1.4736844,1.3804152916666668,104917,0.03812537529666307,1.23907469714155,2144,737,0.002798507462686567,0.005427408412483039
2023-01-25,2023,1,25,Wednesday,6,0,0,437,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,8.647793295828162,8.045590796215388,11.517691,1.4603434,1.3555361958333334,104917,0,0,2144,737,0.002798507462686567,0
2023-01-26,2023,1,26,Thursday,4,0,0,240,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,10.074445033983809,7.90291236422938,13.408075,1.6510547,1.4249091624999999,104917,0,0,2144,737,0.0018656716417910447,0
2023-01-27,2023,1,27,Friday,7,0,0,508,0,0,408,0,100,0,0,0,0,0,0,0,0,0,0,2023,0,8.51397521236549,7.1663815218970095,11.219882,1.4837888,1.3771910291666667,104917,0,0,2144,737,0.0032649253731343282,0
2023-01-28,2023,1,28,Saturday,6,0,0,646,0,243,403,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,10.375304387493877,8.872920813899196,14.345548,1.8695307,1.6357569208333333,104917,0,0,2144,737,0.002798507462686567,0
2023-01-29,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,10.123225042124176,8.799388451789053,13.713094,1.8023009,1.7150340458333333,104917,0,0,2144,737,0,0
2023-01-30,2023,1,30,Monday,4,3,0.75,211,71,0,211,0,0,0,0,0,71,0,0,0,0,0,0,2023,0,9.994629008427728,9.110665568226391,13.331377,1.8954334,1.82814035,104917,0.028594031472497308,0.6767254115157696,2144,737,0.0018656716417910447,0.004070556309362279
2023-01-31,2023,1,31,Tuesday,6,0,0,2398,0,0,2398,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,10.225294485885659,9.184696748653291,13.724399,2.038705,1.8825929916666666,104917,0,0,2144,737,0.002798507462686567,0
2023-02-01,2023,2,1,Wednesday,13,5,0.384615385,8073,335,6727,1325,0,21,0,0,0,335,0,0,0,0,0,0,2023,0,8.52393295100526,8.01494997869848,11.369424,1.673619,1.5806305333333333,104917,0.04765671912082884,3.193000181095533,2144,737,0.006063432835820896,0.0067842605156037995
2023-02-02,2023,2,2,Thursday,10,5,0.5,1139,199,439,690,10,0,0,0,0,199,0,0,0,0,0,0,2023,0,9.00378758312052,8.126765879356558,12.097453,1.5158607,1.4243512833333334,104917,0.04765671912082884,1.896737421008988,2144,737,0.0046641791044776115,0.0067842605156037995
2023-02-03,2023,2,3,Friday,8,0,0,437,0,109,278,0,50,0,0,0,0,0,0,0,0,0,0,2023,0,9.072847565364075,7.912732176194706,12.0513315,1.4618868,1.3428973125,104917,0,0,2144,737,0.0037313432835820895,0
2023-02-04,2023,2,4,Saturday,9,3,0.333333333,779,172,385,394,0,0,0,0,0,172,0,0,0,0,0,0,2023,0,8.34102443583753,7.6960564353527445,11.810858,1.391167,1.2978149916666666,104917,0.028594031472497308,1.6393911377565125,2144,737,0.004197761194029851,0.004070556309362279
2023-02-05,2023,2,5,Sunday,3,0,0,177,0,95,62,0,20,0,0,0,0,0,0,0,0,0,0,2023,1,11.417578512172563,10.236209745731568,15.454628,2.1183395,1.8299321,104917,0,0,2144,737,0.0013992537313432835,0
2023-02-06,2023,2,6,Monday,6,3,0.5,471,181,60,354,20,37,0,0,0,181,0,0,0,0,0,0,2023,0,9.683584864265299,8.899138215790453,13.651497,1.9673721,1.8818145125,104917,0.028594031472497308,1.725173232174004,2144,737,0.002798507462686567,0.004070556309362279
2023-02-07,2023,2,7,Tuesday,7,3,0.428571429,633,174,0,606,0,27,0,0,0,174,0,0,0,0,0,0,2023,0,9.381702340055394,8.668383134603772,12.605326,1.7283561,1.6688684,104917,0.028594031472497308,1.658453825404844,2144,737,0.0032649253731343282,0.004070556309362279
2023-02-08,2023,2,8,Wednesday,10,7,0.7,904,267,184,720,0,0,0,0,0,267,0,0,0,0,0,0,2023,0,10.552977040152888,9.47338817152754,14.548825,1.972175,1.7403165624999999,104917,0.06671940676916038,2.54486880105226,2144,737,0.0046641791044776115,0.009497964721845319
2023-02-09,2023,2,9,Thursday,7,4,0.571428571,1186,106,655,511,20,0,0,0,0,106,0,0,0,0,0,0,2023,0,10.575075955694336,10.209083982559246,14.608404,2.2255216,2.107814729166667,104917,0.03812537529666307,1.0103224453615716,2144,737,0.0032649253731343282,0.005427408412483039
2023-02-10,2023,2,10,Friday,7,0,0,453,0,83,324,0,46,0,0,0,0,0,0,0,0,0,0,2023,0,11.145339674926971,10.306597060182648,15.010388,2.2896695,2.1804964166666667,104917,0,0,2144,737,0.0032649253731343282,0
2023-02-11,2023,2,11,Saturday,4,3,0.75,260,148,0,239,0,21,0,0,0,148,0,0,0,0,0,0,2023,0,10.455240822099222,9.4264780059681,14.214435,2.3285217,2.0004225208333333,104917,0.028594031472497308,1.4106388859765338,2144,737,0.0018656716417910447,0.004070556309362279
2023-02-12,NA,NA,NA,Sunday,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1,10.765918350294674,9.396979795818499,14.279011,2.2028885,1.9818211749999999,104917,0,0,2144,737,0,0
2023-02-13,2023,2,13,Monday,9,4,0.444444444,873,201,149,687,0,37,0,0,0,201,0,0,0,0,0,0,2023,0,8.688940076454385,8.034686910457072,12.367165,1.7968102,1.6423664291666666,104917,0.03812537529666307,1.9158001086573195,2144,737,0.004197761194029851,0.005427408412483039
2023-02-14,2023,2,14,Tuesday,8,4,0.5,410,76,98,312,0,0,0,0,0,76,0,0,0,0,0,0,2023,0,6.1620857524458135,5.355061103373419,8.569491,1.3467907,1.2101331208333332,104917,0.03812537529666307,0.7243821306365984,2144,737,0.0037313432835820895,0.005427408412483039
2023-02-15,2023,2,15,Wednesday,7,4,0.571428571,573,165,0,550,0,23,0,0,0,165,0,0,0,0,0,0,2023,0,8.396368965383093,7.308143773641839,11.658107,1.3355857,1.195059975,104917,0.03812537529666307,1.572671730987352,2144,737,0.0032649253731343282,0.005427408412483039
2023-02-16,2023,2,16,Thursday,4,0,0,320,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,2023,0,10.269146846810791,9.72156695577752,13.697437,1.8669709,1.760363275,104917,0,0,2144,737,0.0018656716417910447,0
2023-02-17,2023,2,17,Friday,5,3,0.6,241,103,0,203,0,38,0,0,0,103,0,0,0,0,0,0,2023,0,11.48031514618253,10.772094883013745,15.431089,2.4074674,2.224338433333333,104917,0.028594031472497308,0.9817284138890742,2144,737,0.0023320895522388058,0.004070556309362279
2023-02-18,2023,2,18,Saturday,6,0,0,431,0,225,190,0,16,0,0,0,0,0,0,0,0,0,0,2023,0,10.339321089116297,9.6507976875642,14.370898,2.2232127,2.109061120833333,104917,0,0,2144,737,0.002798507462686567,0
2023-02-19,2023,2,19,Sunday,5,3,0.6,285,77,63,222,0,0,0,0,0,77,0,0,0,0,0,0,2023,1,11.021450795702135,9.75070914227695,14.868893,2.2370715,2.0257417958333335,104917,0.028594031472497308,0.7339134744607642,2144,737,0.0023320895522388058,0.004070556309362279
